name,desc,image
Giant Vulture,"Размер: Огромный. 
 Харизма: 7. 
 Интеллект: 6. 
 Ловкость: 10. 
 Телосложение: 15. 
 Мудрость: 12. 
 Сила: 15. 
 Количество ХП: 200. 
Язык монстра: understands Common but can't speak. 
 Hit dice: 3d10. 
 Действия:  - Multiattack: The vulture makes two attacks: one with its beak and one with its talons. - Beak: Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 7 (2d4 + 2) piercing damage. - Talons: Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 9 (2d6 + 2) slashing damage.. 
 Легендарные действаия ",
Giant Wasp,"Размер: Средний. 
 Харизма: 3. 
 Интеллект: 1. 
 Ловкость: 14. 
 Телосложение: 10. 
 Мудрость: 10. 
 Сила: 10. 
 Количество ХП: 100. 
Язык монстра: . 
 Hit dice: 3d8. 
 Действия:  - Sting: Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 5 (1d6 + 2) piercing damage, and the target must make a DC 11 Constitution saving throw, taking 10 (3d6) poison damage on a failed save, or half as much damage on a successful one. If the poison damage reduces the target to 0 hit points, the target is stable but poisoned for 1 hour, even after regaining hit points, and is paralyzed while poisoned in this way.. 
 Легендарные действаия ",
Giant Weasel,"Размер: Средний. 
 Харизма: 5. 
 Интеллект: 4. 
 Ловкость: 16. 
 Телосложение: 10. 
 Мудрость: 12. 
 Сила: 11. 
 Количество ХП: 25. 
Язык монстра: . 
 Hit dice: 2d8. 
 Действия:  - Bite: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 5 (1d4 + 3) piercing damage.. 
 Легендарные действаия ",
Giant Wolf Spider,"Размер: Средний. 
 Харизма: 4. 
 Интеллект: 3. 
 Ловкость: 16. 
 Телосложение: 13. 
 Мудрость: 12. 
 Сила: 12. 
 Количество ХП: 50. 
Язык монстра: . 
 Hit dice: 2d8. 
 Действия:  - Bite: Melee Weapon Attack: +3 to hit, reach 5 ft., one creature. Hit: 4 (1d6 + 1) piercing damage, and the target must make a DC 11 Constitution saving throw, taking 7 (2d6) poison damage on a failed save, or half as much damage on a successful one. If the poison damage reduces the target to 0 hit points, the target is stable but poisoned for 1 hour, even after regaining hit points, and is paralyzed while poisoned in this way.. 
 Легендарные действаия ",
Gibbering Mouther,"Размер: Средний. 
 Харизма: 6. 
 Интеллект: 3. 
 Ловкость: 8. 
 Телосложение: 16. 
 Мудрость: 10. 
 Сила: 10. 
 Количество ХП: 450. 
Язык монстра: . 
 Hit dice: 9d8. 
 Действия:  - Multiattack: The gibbering mouther makes one bite attack and, if it can, uses its Blinding Spittle. - Bites: Melee Weapon Attack: +2 to hit, reach 5 ft., one creature. Hit: 17 (5d6) piercing damage. If the target is Medium or smaller, it must succeed on a DC 10 Strength saving throw or be knocked prone. If the target is killed by this damage, it is absorbed into the mouther. - Blinding Spittle: The mouther spits a chemical glob at a point it can see within 15 feet of it. The glob explodes in a blinding flash of light on impact. Each creature within 5 feet of the flash must succeed on a DC 13 Dexterity saving throw or be blinded until the end of the mouther's next turn.. 
 Легендарные действаия ",
Glabrezu,"Размер: Огромный. 
 Харизма: 16. 
 Интеллект: 19. 
 Ловкость: 15. 
 Телосложение: 21. 
 Мудрость: 17. 
 Сила: 20. 
 Количество ХП: 5000. 
Язык монстра: Abyssal, telepathy 120 ft.. 
 Hit dice: 15d10. 
 Действия:  - Multiattack: The glabrezu makes four attacks: two with its pincers and two with its fists. Alternatively, it makes two attacks with its pincers and casts one spell. - Pincer: Melee Weapon Attack: +9 to hit, reach 10 ft., one target. Hit: 16 (2d10 + 5) bludgeoning damage. If the target is a Medium or smaller creature, it is grappled (escape DC 15). The glabrezu has two pincers, each of which can grapple only one target. - Fist: Melee Weapon Attack: +9 to hit, reach 5 ft., one target. Hit: 7 (2d4 + 2) bludgeoning damage.. 
 Легендарные действаия ",
Gladiator,"Размер: Средний. 
 Харизма: 15. 
 Интеллект: 10. 
 Ловкость: 15. 
 Телосложение: 16. 
 Мудрость: 12. 
 Сила: 18. 
 Количество ХП: 1800. 
Язык монстра: any one language (usually Common). 
 Hit dice: 15d8. 
 Действия:  - Multiattack: The gladiator makes three melee attacks or two ranged attacks. - Spear: Melee or Ranged Weapon Attack: +7 to hit, reach 5 ft. and range 20/60 ft., one target. Hit: 11 (2d6 + 4) piercing damage, or 13 (2d8 + 4) piercing damage if used with two hands to make a melee attack. - Shield Bash: Melee Weapon Attack: +7 to hit, reach 5 ft., one creature. Hit: 9 (2d4 + 4) bludgeoning damage. If the target is a Medium or smaller creature, it must succeed on a DC 15 Strength saving throw or be knocked prone.. 
 Легендарные действаия ",
Gnoll,"Размер: Средний. 
 Харизма: 7. 
 Интеллект: 6. 
 Ловкость: 12. 
 Телосложение: 11. 
 Мудрость: 10. 
 Сила: 14. 
 Количество ХП: 100. 
Язык монстра: Gnoll. 
 Hit dice: 5d8. 
 Действия:  - Bite: Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 4 (1d4 + 2) piercing damage. - Spear: Melee or Ranged Weapon Attack: +4 to hit, reach 5 ft. or range 20/60 ft., one target. Hit: 5 (1d6 + 2) piercing damage, or 6 (1d8 + 2) piercing damage if used with two hands to make a melee attack. - Longbow: Ranged Weapon Attack: +3 to hit, range 150/600 ft., one target. Hit: 5 (1d8 + 1) piercing damage.. 
 Легендарные действаия ",
Goat,"Размер: Средний. 
 Харизма: 5. 
 Интеллект: 2. 
 Ловкость: 10. 
 Телосложение: 11. 
 Мудрость: 10. 
 Сила: 12. 
 Количество ХП: 10. 
Язык монстра: . 
 Hit dice: 1d8. 
 Действия:  - Ram: Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 3 (1d4 + 1) bludgeoning damage.. 
 Легендарные действаия ",
Goblin,"Размер: Маленький. 
 Харизма: 8. 
 Интеллект: 10. 
 Ловкость: 14. 
 Телосложение: 10. 
 Мудрость: 8. 
 Сила: 8. 
 Количество ХП: 50. 
Язык монстра: Common, Goblin. 
 Hit dice: 2d6. 
 Действия:  - Scimitar: Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 5 (1d6 + 2) slashing damage. - Shortbow: Ranged Weapon Attack: +4 to hit, range 80/320 ft., one target. Hit: 5 (1d6 + 2) piercing damage.. 
 Легендарные действаия ",https://www.dnd5eapi.cohttps://www.dnd5eapi.co/api/images/monsters/goblin.png
Gold Dragon Wyrmling,"Размер: Средний. 
 Харизма: 16. 
 Интеллект: 14. 
 Ловкость: 14. 
 Телосложение: 17. 
 Мудрость: 11. 
 Сила: 19. 
 Количество ХП: 700. 
Язык монстра: Draconic. 
 Hit dice: 8d8. 
 Действия:  - Bite: Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 9 (1d10 + 4) piercing damage. - Breath Weapons: The dragon uses one of the following breath weapons.
Fire Breath. The dragon exhales fire in a 15-foot cone. Each creature in that area must make a DC 13 Dexterity saving throw, taking 22 (4d10) fire damage on a failed save, or half as much damage on a successful one.
Weakening Breath. The dragon exhales gas in a 15-foot cone. Each creature in that area must succeed on a DC 13 Strength saving throw or have disadvantage on Strength-based attack rolls, Strength checks, and Strength saving throws for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.. 
 Легендарные действаия ",
Gorgon,"Размер: Огромный. 
 Харизма: 7. 
 Интеллект: 2. 
 Ловкость: 11. 
 Телосложение: 18. 
 Мудрость: 12. 
 Сила: 20. 
 Количество ХП: 1800. 
Язык монстра: . 
 Hit dice: 12d10. 
 Действия:  - Gore: Melee Weapon Attack: +8 to hit, reach 5 ft., one target. Hit: 18 (2d12 + 5) piercing damage. - Hooves: Melee Weapon Attack: +8 to hit, reach 5 ft., one target. Hit: 16 (2d10 + 5) bludgeoning damage. - Petrifying Breath: The gorgon exhales petrifying gas in a 30-foot cone. Each creature in that area must succeed on a DC 13 Constitution saving throw. On a failed save, a target begins to turn to stone and is restrained. The restrained target must repeat the saving throw at the end of its next turn. On a success, the effect ends on the target. On a failure, the target is petrified until freed by the greater restoration spell or other magic.. 
 Легендарные действаия ",
Gray Ooze,"Размер: Средний. 
 Харизма: 2. 
 Интеллект: 1. 
 Ловкость: 6. 
 Телосложение: 16. 
 Мудрость: 6. 
 Сила: 12. 
 Количество ХП: 100. 
Язык монстра: . 
 Hit dice: 3d8. 
 Действия:  - Pseudopod: Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 4 (1d6 + 1) bludgeoning damage plus 7 (2d6) acid damage, and if the target is wearing nonmagical metal armor, its armor is partly corroded and takes a permanent and cumulative -1 penalty to the AC it offers. The armor is destroyed if the penalty reduces its AC to 10.. 
 Легендарные действаия ",
Green Dragon Wyrmling,"Размер: Средний. 
 Харизма: 13. 
 Интеллект: 14. 
 Ловкость: 12. 
 Телосложение: 13. 
 Мудрость: 11. 
 Сила: 15. 
 Количество ХП: 450. 
Язык монстра: Draconic. 
 Hit dice: 7d8. 
 Действия:  - Bite: Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 7 (1d10 + 2) piercing damage plus 3 (1d6) poison damage. - Poison Breath: The dragon exhales poisonous gas in a 15-foot cone. Each creature in that area must make a DC 11 Constitution saving throw, taking 21 (6d6) poison damage on a failed save, or half as much damage on a successful one.. 
 Легендарные действаия ",
Green Hag,"Размер: Средний. 
 Харизма: 14. 
 Интеллект: 13. 
 Ловкость: 12. 
 Телосложение: 16. 
 Мудрость: 14. 
 Сила: 18. 
 Количество ХП: 700. 
Язык монстра: Common, Draconic, Sylvan. 
 Hit dice: 11d8. 
 Действия:  - Claws: Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 13 (2d8 + 4) slashing damage. - Illusory Appearance: The hag covers herself and anything she is wearing or carrying with a magical illusion that makes her look like another creature of her general size and humanoid shape. The illusion ends if the hag takes a bonus action to end it or if she dies.
The changes wrought by this effect fail to hold up to physical inspection. For example, the hag could appear to have smooth skin, but someone touching her would feel her rough flesh. Otherwise, a creature must take an action to visually inspect the illusion and succeed on a DC 20 Intelligence (Investigation) check to discern that the hag is disguised. - Invisible Passage: The hag magically turns invisible until she attacks or casts a spell, or until her concentration ends (as if concentrating on a spell). While invisible, she leaves no physical evidence of her passage, so she can be tracked only by magic. Any equipment she wears or carries is invisible with her.. 
 Легендарные действаия ",
Grick,"Размер: Средний. 
 Харизма: 5. 
 Интеллект: 3. 
 Ловкость: 14. 
 Телосложение: 11. 
 Мудрость: 14. 
 Сила: 14. 
 Количество ХП: 450. 
Язык монстра: . 
 Hit dice: 6d8. 
 Действия:  - Multiattack: The grick makes one attack with its tentacles. If that attack hits, the grick can make one beak attack against the same target. - Tentacles: Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 9 (2d6 + 2) slashing damage. - Beak: Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 5 (1d6 + 2) piercing damage.. 
 Легендарные действаия ",
Griffon,"Размер: Огромный. 
 Харизма: 8. 
 Интеллект: 2. 
 Ловкость: 15. 
 Телосложение: 16. 
 Мудрость: 13. 
 Сила: 18. 
 Количество ХП: 450. 
Язык монстра: . 
 Hit dice: 7d10. 
 Действия:  - Multiattack: The griffon makes two attacks: one with its beak and one with its claws. - Beak: Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 8 (1d8 + 4) piercing damage. - Claws: Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 11 (2d6 + 4) slashing damage.. 
 Легендарные действаия ",
Grimlock,"Размер: Средний. 
 Харизма: 6. 
 Интеллект: 9. 
 Ловкость: 12. 
 Телосложение: 12. 
 Мудрость: 8. 
 Сила: 16. 
 Количество ХП: 50. 
Язык монстра: Undercommon. 
 Hit dice: 2d8. 
 Действия:  - Spiked Bone Club: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 5 (1d4 + 3) bludgeoning damage plus 2 (1d4) piercing damage.. 
 Легендарные действаия ",
Guard,"Размер: Средний. 
 Харизма: 10. 
 Интеллект: 10. 
 Ловкость: 12. 
 Телосложение: 12. 
 Мудрость: 11. 
 Сила: 13. 
 Количество ХП: 25. 
Язык монстра: any one language (usually Common). 
 Hit dice: 2d8. 
 Действия:  - Spear: Melee or Ranged Weapon Attack: +3 to hit, reach 5 ft. or range 20/60 ft., one target. Hit: 4 (1d6 + 1) piercing damage or 5 (1d8 + 1) piercing damage if used with two hands to make a melee attack.. 
 Легендарные действаия ",
Guardian Naga,"Размер: Огромный. 
 Харизма: 18. 
 Интеллект: 16. 
 Ловкость: 18. 
 Телосложение: 16. 
 Мудрость: 19. 
 Сила: 19. 
 Количество ХП: 5900. 
Язык монстра: Celestial, Common. 
 Hit dice: 15d10. 
 Действия:  - Bite: Melee Weapon Attack: +8 to hit, reach 10 ft., one creature. Hit: 8 (1d8 + 4) piercing damage, and the target must make a DC 15 Constitution saving throw, taking 45 (10d8) poison damage on a failed save, or half as much damage on a successful one. - Spit Poison: Ranged Weapon Attack: +8 to hit, range 15/30 ft., one creature. Hit: The target must make a DC 15 Constitution saving throw, taking 45 (10d8) poison damage on a failed save, or half as much damage on a successful one.. 
 Легендарные действаия ",
Gynosphinx,"Размер: Огромный. 
 Харизма: 18. 
 Интеллект: 18. 
 Ловкость: 15. 
 Телосложение: 16. 
 Мудрость: 18. 
 Сила: 18. 
 Количество ХП: 7200. 
Язык монстра: Common, Sphinx. 
 Hit dice: 16d10. 
 Действия:  - Multiattack: The sphinx makes two claw attacks. - Claw: Melee Weapon Attack: +9 to hit, reach 5 ft., one target. Hit: 13 (2d8 + 4) slashing damage.. 
 Легендарные действаия  - Claw Attack: The sphinx makes one claw attack. - Teleport (Costs 2 Actions): The sphinx magically teleports, along with any equipment it is wearing or carrying, up to 120 feet to an unoccupied space it can see. - Cast a Spell (Costs 3 Actions): The sphinx casts a spell from its list of prepared spells, using a spell slot as normal.",
Half-Red Dragon Veteran,"Размер: Средний. 
 Харизма: 10. 
 Интеллект: 10. 
 Ловкость: 13. 
 Телосложение: 14. 
 Мудрость: 11. 
 Сила: 16. 
 Количество ХП: 1800. 
Язык монстра: Common, Draconic. 
 Hit dice: 10d8. 
 Действия:  - Multiattack: The veteran makes two longsword attacks. If it has a shortsword drawn, it can also make a shortsword attack. - Longsword: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 7 (1d8 + 3) slashing damage, or 8 (1d10 + 3) slashing damage if used with two hands. - Shortsword: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 6 (1d6 + 3) piercing damage. - Heavy Crossbow: Ranged Weapon Attack: +3 to hit, range 100/400 ft., one target. Hit: 6 (1d10 + 1) piercing damage. - Fire Breath: The veteran exhales fire in a 15-foot cone. Each creature in that area must make a DC 15 Dexterity saving throw, taking 24 (7d6) fire damage on a failed save, or half as much damage on a successful one.. 
 Легендарные действаия ",
Harpy,"Размер: Средний. 
 Харизма: 13. 
 Интеллект: 7. 
 Ловкость: 13. 
 Телосложение: 12. 
 Мудрость: 10. 
 Сила: 12. 
 Количество ХП: 200. 
Язык монстра: Common. 
 Hit dice: 7d8. 
 Действия:  - Multiattack: The harpy makes two attacks: one with its claws and one with its club. - Claws: Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 6 (2d4 + 1) slashing damage. - Club: Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 3 (1d4 + 1) bludgeoning damage. - Luring Song: The harpy sings a magical melody. Every humanoid and giant within 300 ft. of the harpy that can hear the song must succeed on a DC 11 Wisdom saving throw or be charmed until the song ends. The harpy must take a bonus action on its subsequent turns to continue singing. It can stop singing at any time. The song ends if the harpy is incapacitated.
While charmed by the harpy, a target is incapacitated and ignores the songs of other harpies. If the charmed target is more than 5 ft. away from the harpy, the must move on its turn toward the harpy by the most direct route. It doesn't avoid opportunity attacks, but before moving into damaging terrain, such as lava or a pit, and whenever it takes damage from a source other than the harpy, a target can repeat the saving throw. A creature can also repeat the saving throw at the end of each of its turns. If a creature's saving throw is successful, the effect ends on it.
A target that successfully saves is immune to this harpy's song for the next 24 hours.. 
 Легендарные действаия ",
Hawk,"Размер: Крошечный. 
 Харизма: 6. 
 Интеллект: 2. 
 Ловкость: 16. 
 Телосложение: 8. 
 Мудрость: 14. 
 Сила: 5. 
 Количество ХП: 10. 
Язык монстра: . 
 Hit dice: 1d4. 
 Действия:  - Talons: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 1 slashing damage.. 
 Легендарные действаия ",
Hell Hound,"Размер: Средний. 
 Харизма: 6. 
 Интеллект: 6. 
 Ловкость: 12. 
 Телосложение: 14. 
 Мудрость: 13. 
 Сила: 17. 
 Количество ХП: 700. 
Язык монстра: understands Infernal but can't speak it. 
 Hit dice: 7d8. 
 Действия:  - Bite: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 7 (1d8 + 3) piercing damage plus 7 (2d6) fire damage. - Fire Breath: The hound exhales fire in a 15-foot cone. Each creature in that area must make a DC 12 Dexterity saving throw, taking 21 (6d6) fire damage on a failed save, or half as much damage on a successful one.. 
 Легендарные действаия ",
Hezrou,"Размер: Огромный. 
 Харизма: 13. 
 Интеллект: 5. 
 Ловкость: 17. 
 Телосложение: 20. 
 Мудрость: 12. 
 Сила: 19. 
 Количество ХП: 3900. 
Язык монстра: Abyssal, telepathy 120 ft.. 
 Hit dice: 13d10. 
 Действия:  - Multiattack: The hezrou makes three attacks: one with its bite and two with its claws. - Bite: Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 15 (2d10 + 4) piercing damage. - Claws: Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 11 (2d6 + 4) slashing damage.. 
 Легендарные действаия ",
Hill Giant,"Размер: Огромный. 
 Харизма: 6. 
 Интеллект: 5. 
 Ловкость: 8. 
 Телосложение: 19. 
 Мудрость: 9. 
 Сила: 21. 
 Количество ХП: 1800. 
Язык монстра: Giant. 
 Hit dice: 10d12. 
 Действия:  - Multiattack: The giant makes two greatclub attacks. - Greatclub: Melee Weapon Attack: +8 to hit, reach 10 ft., one target. Hit: 18 (3d8 + 5) bludgeoning damage. - Rock: Ranged Weapon Attack: +8 to hit, range 60/240 ft., one target. Hit: 21 (3d10 + 5) bludgeoning damage.. 
 Легендарные действаия ",
Hippogriff,"Размер: Огромный. 
 Харизма: 8. 
 Интеллект: 2. 
 Ловкость: 13. 
 Телосложение: 13. 
 Мудрость: 12. 
 Сила: 17. 
 Количество ХП: 200. 
Язык монстра: . 
 Hit dice: 3d10. 
 Действия:  - Multiattack: The hippogriff makes two attacks: one with its beak and one with its claws. - Beak: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 8 (1d10 + 3) piercing damage. - Claws: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) slashing damage.. 
 Легендарные действаия ",
Hobgoblin,"Размер: Средний. 
 Харизма: 9. 
 Интеллект: 10. 
 Ловкость: 12. 
 Телосложение: 12. 
 Мудрость: 10. 
 Сила: 13. 
 Количество ХП: 100. 
Язык монстра: Common, Goblin. 
 Hit dice: 2d8. 
 Действия:  - Longsword: Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 5 (1d8 + 1) slashing damage, or 6 (1d10 + 1) slashing damage if used with two hands. - Longbow: Ranged Weapon Attack: +3 to hit, range 150/600 ft., one target. Hit: 5 (1d8 + 1) piercing damage.. 
 Легендарные действаия ",
Homunculus,"Размер: Крошечный. 
 Харизма: 7. 
 Интеллект: 10. 
 Ловкость: 15. 
 Телосложение: 11. 
 Мудрость: 10. 
 Сила: 4. 
 Количество ХП: 10. 
Язык монстра: understands the languages of its creator but can't speak. 
 Hit dice: 2d4. 
 Действия:  - Bite: Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 1 piercing damage, and the target must succeed on a DC 10 Constitution saving throw or be poisoned for 1 minute. If the saving throw fails by 5 or more, the target is instead poisoned for 5 (1d10) minutes and unconscious while poisoned in this way.. 
 Легендарные действаия ",
Horned Devil,"Размер: Огромный. 
 Харизма: 17. 
 Интеллект: 12. 
 Ловкость: 17. 
 Телосложение: 21. 
 Мудрость: 16. 
 Сила: 22. 
 Количество ХП: 7200. 
Язык монстра: Infernal, telepathy 120 ft.. 
 Hit dice: 17d10. 
 Действия:  - Multiattack: The devil makes three melee attacks: two with its fork and one with its tail. It can use Hurl Flame in place of any melee attack. - Fork: Melee Weapon Attack: +10 to hit, reach 10 ft., one target. Hit: 15 (2d8 + 6) piercing damage. - Tail: Melee Weapon Attack: +10 to hit, reach 10 ft., one target. Hit: 10 (1d8 + 6) piercing damage. If the target is a creature other than an undead or a construct, it must succeed on a DC 17 Constitution saving throw or lose 10 (3d6) hit points at the start of each of its turns due to an infernal wound. Each time the devil hits the wounded target with this attack, the damage dealt by the wound increases by 10 (3d6). Any creature can take an action to stanch the wound with a successful DC 12 Wisdom (Medicine) check. The wound also closes if the target receives magical healing. - Hurl Flame: Ranged Spell Attack: +7 to hit, range 150 ft., one target. Hit: 14 (4d6) fire damage. If the target is a flammable object that isn't being worn or carried, it also catches fire.. 
 Легендарные действаия ",
Hunter Shark,"Размер: Огромный. 
 Харизма: 4. 
 Интеллект: 1. 
 Ловкость: 13. 
 Телосложение: 15. 
 Мудрость: 10. 
 Сила: 18. 
 Количество ХП: 450. 
Язык монстра: . 
 Hit dice: 6d10. 
 Действия:  - Bite: Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 13 (2d8 + 4) piercing damage.. 
 Легендарные действаия ",
Hydra,"Размер: Огромный. 
 Харизма: 7. 
 Интеллект: 2. 
 Ловкость: 12. 
 Телосложение: 20. 
 Мудрость: 10. 
 Сила: 20. 
 Количество ХП: 3900. 
Язык монстра: . 
 Hit dice: 15d12. 
 Действия:  - Multiattack: The hydra makes as many bite attacks as it has heads. - Bite: Melee Weapon Attack: +8 to hit, reach 10 ft., one target. Hit: 10 (1d10 + 5) piercing damage.. 
 Легендарные действаия ",
Hyena,"Размер: Средний. 
 Харизма: 5. 
 Интеллект: 2. 
 Ловкость: 13. 
 Телосложение: 12. 
 Мудрость: 12. 
 Сила: 11. 
 Количество ХП: 10. 
Язык монстра: . 
 Hit dice: 1d8. 
 Действия:  - Bite: Melee Weapon Attack: +2 to hit, reach 5 ft., one target. Hit: 3 (1d6) piercing damage.. 
 Легендарные действаия ",
Ice Devil,"Размер: Огромный. 
 Харизма: 18. 
 Интеллект: 18. 
 Ловкость: 14. 
 Телосложение: 18. 
 Мудрость: 15. 
 Сила: 21. 
 Количество ХП: 11500. 
Язык монстра: Infernal, telepathy 120 ft.. 
 Hit dice: 19d10. 
 Действия:  - Multiattack: The devil makes three attacks: one with its bite, one with its claws, and one with its tail. - Bite: Melee Weapon Attack: +10 to hit, reach 5 ft., one target. Hit: 12 (2d6 + 5) piercing damage plus 10 (3d6) cold damage. - Claws: Melee Weapon Attack: +10 to hit, reach 5 ft., one target. Hit: 10 (2d4 + 5) slashing damage plus 10 (3d6) cold damage. - Tail: Melee Weapon Attack: +10 to hit, reach 10 ft., one target. Hit: 12 (2d6 + 5) bludgeoning damage plus 10 (3d6) cold damage. - Wall of Ice: The devil magically forms an opaque wall of ice on a solid surface it can see within 60 feet of it. The wall is 1 foot thick and up to 30 feet long and 10 feet high, or it's a hemispherical dome up to 20 feet in diameter.
When the wall appears, each creature in its space is pushed out of it by the shortest route. The creature chooses which side of the wall to end up on, unless the creature is incapacitated. The creature then makes a DC 17 Dexterity saving throw, taking 35 (10d6) cold damage on a failed save, or half as much damage on a successful one.
The wall lasts for 1 minute or until the devil is incapacitated or dies. The wall can be damaged and breached; each 10-foot section has AC 5, 30 hit points, vulnerability to fire damage, and immunity to acid, cold, necrotic, poison, and psychic damage. If a section is destroyed, it leaves behind a sheet of frigid air in the space the wall occupied. Whenever a creature finishes moving through the frigid air on a turn, willingly or otherwise, the creature must make a DC 17 Constitution saving throw, taking 17 (5d6) cold damage on a failed save, or half as much damage on a successful one. The frigid air dissipates when the rest of the wall vanishes.. 
 Легендарные действаия ",
Ice Mephit,"Размер: Маленький. 
 Харизма: 12. 
 Интеллект: 9. 
 Ловкость: 13. 
 Телосложение: 10. 
 Мудрость: 11. 
 Сила: 7. 
 Количество ХП: 100. 
Язык монстра: Aquan, Auran. 
 Hit dice: 6d6. 
 Действия:  - Claws: Melee Weapon Attack: +3 to hit, reach 5 ft., one creature. Hit: 3 (1d4 + 1) slashing damage plus 2 (1d4) cold damage. - Frost Breath: The mephit exhales a 15-foot cone of cold air. Each creature in that area must succeed on a DC 10 Dexterity saving throw, taking 5 (2d4) cold damage on a failed save, or half as much damage on a successful one.. 
 Легендарные действаия ",
Imp,"Размер: Крошечный. 
 Харизма: 14. 
 Интеллект: 11. 
 Ловкость: 17. 
 Телосложение: 13. 
 Мудрость: 12. 
 Сила: 6. 
 Количество ХП: 200. 
Язык монстра: Infernal, Common. 
 Hit dice: 3d4. 
 Действия:  - Sting (Bite in Beast Form): Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 5 (1d4 + 3) piercing damage, and the target must make on a DC 11 Constitution saving throw, taking 10 (3d6) poison damage on a failed save, or half as much damage on a successful one. - Invisibility: The imp magically turns invisible until it attacks, or until its concentration ends (as if concentrating on a spell). Any equipment the imp wears or carries is invisible with it.. 
 Легендарные действаия ",
Invisible Stalker,"Размер: Средний. 
 Харизма: 11. 
 Интеллект: 10. 
 Ловкость: 19. 
 Телосложение: 14. 
 Мудрость: 15. 
 Сила: 16. 
 Количество ХП: 2300. 
Язык монстра: Auran, understands Common but doesn't speak it. 
 Hit dice: 16d8. 
 Действия:  - Multiattack: The stalker makes two slam attacks. - Slam: Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) bludgeoning damage.. 
 Легендарные действаия ",
Iron Golem,"Размер: Огромный. 
 Харизма: 1. 
 Интеллект: 3. 
 Ловкость: 9. 
 Телосложение: 20. 
 Мудрость: 11. 
 Сила: 24. 
 Количество ХП: 15000. 
Язык монстра: understands the languages of its creator but can't speak. 
 Hit dice: 20d10. 
 Действия:  - Multiattack: The golem makes two melee attacks. - Slam: Melee Weapon Attack: +13 to hit, reach 5 ft., one target. Hit: 20 (3d8 + 7) bludgeoning damage. - Sword: Melee Weapon Attack: +13 to hit, reach 10 ft., one target. Hit: 23 (3d10 + 7) slashing damage. - Poison Breath: The golem exhales poisonous gas in a 15-foot cone. Each creature in that area must make a DC 19 Constitution saving throw, taking 45 (10d8) poison damage on a failed save, or half as much damage on a successful one.. 
 Легендарные действаия ",
Jackal,"Размер: Маленький. 
 Харизма: 6. 
 Интеллект: 3. 
 Ловкость: 15. 
 Телосложение: 11. 
 Мудрость: 12. 
 Сила: 8. 
 Количество ХП: 10. 
Язык монстра: . 
 Hit dice: 1d6. 
 Действия:  - Bite: Melee Weapon Attack: +1 to hit, reach 5 ft., one target. Hit: 1 (1d4 - 1) piercing damage.. 
 Легендарные действаия ",
Killer Whale,"Размер: Огромный. 
 Харизма: 7. 
 Интеллект: 3. 
 Ловкость: 10. 
 Телосложение: 13. 
 Мудрость: 12. 
 Сила: 19. 
 Количество ХП: 700. 
Язык монстра: . 
 Hit dice: 12d12. 
 Действия:  - Bite: Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 21 (5d6 + 4) piercing damage.. 
 Легендарные действаия ",
